Date,AAPL,AMZN,MSFT,NVDA
2023-12-08,179.47251495361328,136.78860061645508,343.9816784667969,45.57006172180176
2023-12-11,179.91185607910157,137.1640005493164,345.0864385986328,45.632659912109375
2023-12-12,180.3312710571289,137.52440032958984,346.1330450439453,45.690203552246096
2023-12-13,180.8417056274414,138.0068002319336,347.34447265625,45.78164428710937
2023-12-14,181.33020141601563,138.4152001953125,348.2806677246094,45.86784889221192
2023-12-15,181.78329803466798,138.8954002380371,349.30338806152344,45.95191604614258
2023-12-18,182.15213653564453,139.41760040283202,350.20884765625,46.038243789672855
2023-12-19,182.51210754394532,139.92820037841796,351.0760705566406,46.12489051818848
2023-12-20,182.84217346191406,140.38100036621094,351.9194451904297,46.17120277404785
2023-12-21,183.141396484375,140.82120025634765,352.7411572265625,46.21493850708008
2023-12-22,183.40125274658203,141.24300018310547,353.60803955078126,46.25269790649414
2023-12-26,183.68699005126953,141.715400390625,354.5437982177734,46.329091186523435
2023-12-27,183.9772769165039,142.13120025634765,355.3716137695312,46.395571594238284
2023-12-28,184.30711212158204,142.56940032958985,356.2346002197266,46.50726058959961
2023-12-29,184.6420590209961,143.04560028076173,357.1507904052734,46.65376533508301
